text ,emotions,
"???????? ??????? ???? ??? ??? ""????????????? ?????? ?????? ????????"", ???? ""???? ??????? ????????? ??? ???""  ???? ""???? ?????????? ???????? ?????? ???"" ? ????? ????? ???? ?? ???? ?????? ????? ???? ??, ""??? ???? ?????? ???? ??? ?? ?? ?????? ??? ??""? 

?? ????? ????? ???? ???? ???? ???, ?????? ???? ?? ????? ??? ???? ???? ???? ??? ??? ??? ???, ??????  ????????? ???? ????? ????? ????? ???? ?? ?????, ??? ?????? ?? ????  ??????? ????????? ???? ??? ????? ?? ??? ?? ??? ????? ???? ????? ???? ???? ???? ??! ? ??? ????? ?????? ?????? ????, ?????? ???? ???? ??????? 

??? ????? ??? ?? ???????? ???? ?????? ??? ?????? ""??? ??????? ???""-?? ???? ????????? ?????????? ?? ?? ????? ??? ???, ???? ??? ???? ????? ???? ??? ?? ?????? ????, ??? ???? ???? ????????? ???????? ??? ??? ?? ???? ???? ???, ??? ???? ???? ?? ?????? ???? ?????? ???? ???? ??? ???? ????? ??? ??, ??? ???? ?? ?????? ???? ????? ??? 

???? ???? ???? ??? ?????? ??????? ?????? ???? ?? ?????? ?????? ????? ???? ??? ???? ??? ?????? ??? ?????? ???? ????? ????? ???? ?? ???? ?? ??, ?????? ???? ?? ?? ??? ???? ??? ????? ???? ???? ???? ??? ??? ?????? ???? ??? ????? ???? ?? ???? ???? ???? ???? ???? ??? ???? ????? ??? ??? ??? ???? ??? ????? ???? ?????? ?????? ????? ???? ?? ?????????? ????? ???????? ???? ???? ???? ???? ?????? ????? ????? ???? ??? ?? ?? ?????? ???? ??? ????? ?????? ??????? ?????????????? ?????? ??? ?? ?? ????? ???????? ?????",Curiosity ,
???? ???? ???????? ???? ??????? ??? ???????? ?? ??-?-???? ?????? ???? ??????,Pride,
"???????? ???? ???????

?????? ??????? ???? ???? ???? ????  ?????, ""??? ????? ?????? ???""? ???????? ???? ????? ????? ?????? ?? ??? ?????? ????? ???? ??? ??? ???? ???? ??? ??? ???? ???????? ???? ?????? ??? ??? ????? ????? ????? ?? ??? ??? ??? ??? ???? ???? ??? ????? ???? ??? ???? ????? ??????? ????? ???? ????? ?? ?????, ""?????, ???? ???????? ???? ???? ??? ???? ???? ??""? ??? ???? ??????? ????? ??? ????????? ???? ????????? ???? ????! ??????? ?? ???? ???? ??????????? ???? ??? ??? ??? ?? ???  

???? ????? ????? ?????? ???? ???? ???? ??? ???? ???? ???????? ?? ???? ???? ???? ?????? ???  ????? ?????? ??? ???????? ???????? ?????? ???? ???? ???, ?? ??? ???? ???? ?? ???? ???? ??? ???? ????? ????? ????? ?????????? ???? ?????? ????????? ???? ????? ?????? ??????? ?????? ??????? ???? ???????? ????? ???? ???? ????? ???? ????? ?? ?????? ??? ????? ???? ??? ??? ????????? ????? ??? ???? ??????????? ???? ??? ???? ????????? ??? ?? ???? ??? ???? ?? ?????? ???? ???? ??? ??? ????? 
 
???? ???? ?????????????? ????? ????  ???? ??????? ???? ?????? ????????? ?? ?? ?????? ??????? ??? ?????????? ??? ?? ???? ?? ?? ??? ??????? ???? ???? ??? ??????? ?????? ????? ???? ??? ????? ??????? ???????? ????? ?????, ?? ???? ???? ???? ??? ????? 

??? ??????? ???? ???? ????? ???? ????? ???? ????? ???? ??? ?????? ???? ???, ""??? ?????? ?? ???? ?????? ?? ??""? ?????? ????? ????? ???? ????????? ??????? ????, ?????? ??? ???? ?? ???????????? ???  ??? ??? ??? ???? ??????? ?????????? ???, ?????? ????? ????? ???? ??? ??? ??? ???? ????? ???? ???????????? ??? ??? ???? ???????? ???? ?????? ???????? (?????????? ???) ????? ???? ?????? ??? ??????????? ????? ??????? ??? ????? ??? ???? ???? ??????? ???? ?????? ????????? ???? ?? ???, ""??? ?? ????????? ??? ??????, ??? ??? ?????? ???? ???""? ??? ??????? ??? ????? ??? ?? ?????? ???? ??? ??? ???? ?????, ??? ????? ???? ?? ????? ??? ??? ???? ????? ????? ?? ?? ?????? ???? ????? ???? ??, ???? ?????? ???? ??? ??? ???? ???? ??? ?????????? ????????? ???? ?? ???? ?? ????????? ??? ?????? 
 
???????? ???? ??? ???? ???? ????? ??? ??  ???? ?? ????? ?????, ?????? ???????? ????? ????? ???? ?? ?/? ?? ????? ??? ??????? ??? ?????? ???? ????? ????? ??????  ???? ???? ???? (?? ??? ?????), ?? ??? ??? ??? ?????? ???????? ???? ???? ?? ??? ????? ??? ????, ??????? ??? ?? ??? ?? ??? ???? ??? ???? ??? ?? ???? ?? ?? ???? ???? ??? ????! 
 
???? ?? ????? ?????? ???????? ???? ??????? ????????? ???? ?????? ????? ?? ????? ????? ???? ????? ?? ????? ?????, ???? ???????? ?????  ???? ????? ???? ???? ? ???? ???? ??? ?????? ?????? ?? ??? ???? ????  ?? ??? ??? ??? ?????? ???? ??????????, ?? ???? ??????? ??? ????? ???? ?????????? ?????? ???? ???? ?? ???? ????? ???? ??? ????? ???? ????? ????? ??????  ???? ?????? ????????? ?????? ???? ??? ???? ??? ?????? ??? ???? ????? ?? ???, ????? ???? ???? ??? ??? ????? ??? ???? ??? ?????, ""???? ?????????? ???? ????????? ??????? ??? ???? ??? ??? ???????? ????? ???? ??? ???? ???? ????? ?? ??? ???? ???""? 

?? ???? ?? ???? ?? ???? ???, ""????????? ????????????????? ??? ????? ????? ????, ??? ????? ??????""? ???? ???? ???? ??? ?? ???????? ??????????? ?????? ??? ???????? ???? ?? ??? ???? ???? ????? ??????? ?? ?????? ???? ???? ????? ????? ???? ?? ????? ???? ?????? ??? ?? ??? ????? ??? ????? ??? ???? ????, ?????? ??????? ?????? 

???? ??? ???? ????? ????? ????????? ??????????? ???? ????? ????? ????? ????? ???? ??? ????? ?????? ??? ?????, ""????? ?? ????? ????? ????? ?? ????? ???, ???????? ????? ???? ??? ??? ?????? ??? ????? ??????? ?????? ??? ??? ???? ??????""? 
??? ????? ?????????????? ?????? ??? ???? ???? ??? ??????
 
??? ????? ???? ????????? ?????? ????????? ???, ??? ???? ???? ???? ??????? ????? ???? ??? ????? ?????????? ???? ?? ????????? ?????? ??? ???????? ??? ??????? ???? ??? ?????, ?????? ?? ???? ???????? ??????????? ???? ??? ??? ??? ??? ????? ??????????? ???? ??????? ??? ??? ??????? ?????? ???? ??? ??????? ?????? ???? ????? ???????? ???? ?????? ????? ??????? ???? ????????? ???? ?????? ??????? ????? ??? ???? ?? ???? ????????? ??????????? ????? ???????? ???? ??????? ????? ???? 

???? ?????? ????????? ???????? (???????)? ?? ???? ??????? ?? ????? ??? ???? ?? ???? ???? ???? ??? ???? ????? ??? ???? ??????????? ???? ?????? ???? ???? ???? ?????? ?????? ??????? ???? ???? ????????? ??????? ????? ??????? ??? ?????? ???? ???? ????? ??????? ???? ??? ?????  ??? ???? ???? ????? ???? ???? ??? ?????? ???? ?????? ???? ????????? ??? ??? ???, ""???????, ??? ????? ???? ????? ??? ?????""? 
- ???? ????? ?? ???? ???????, ???? ??? ???? ??????? ????? 

??????? ????? ??? ???? ?????? ???? ???? ????? ?????? ?????? ???? ???? ??????? ??????? ?????? ??? ????? ?????, ""??????? ??? ?? ????? ????? ??????? ???????? ????? ????????, ??? ????? ???? ?????? ???? ???? ?? ?? ????? ????? ?????? ???? ???""?

??????? ???, ""?? ???, ????????? ?? ??? ????? ???? ???? ???? ??! ????? ???? ??????? ??? ???? ??????? ?????? ???, ??????? ?? ??? ?? ???????? ??? ???? ????? ??? ???? ????? ??? ????""?  
????????? ???? ???? ??? ???????

? ?? ????? ?? ?? ????????? ?????? ?????? ?? ???? ????? ????? ?????? ???? ????? ??? ?? ???? ?? ?????, ??? ???? ????? ???? (????? ?? ??? ????) ???? ?????? ???? 

??? ?? ??? ???? ?????????? ???? ?? ?????? ?????? ????? ????? ???? ???????? ?? ??? ???? ?????? ?????",Realization ,
?? ??? ???? ?????,Desire,
"???????? ???????? ?????? ??????? ?????? ??? ?????????? ????? ??????????? ??? ???? ??????? ????? ??? ??????? ???????? ????? ??????? ????? ?????

??? ???? ??? ??? ???? ????????????? ??????? ????? ??? ???? ????? ?????? ?????? ?????? ?????????? ??????? ?? ????????? ????

???? ???? ?? ???????????",Realization ,
"??????????????, '???' ???????? ???? ???? ????? ?? ???????? ???? ????? ??? ??????????-???? ????? ???????? ????????? ????? ??????? ??????? ???? ???? (Brata Roy)? ??????? ????????? ?????? 

???????? ????? ??? ??? ????? ??? ???? ????? ?????? ???? ???? ??? ???? ???? ?????? ????? ????? ?????? ????? ?????? ????????? ????? ??????? ?????????? ???? ????? ?????? ??? ???? ??? ????? ?? ????? ???? ???? 

??????, ??????? ?? ????? ??? ??????? ??? ??????? ?????????? ???????? ???? ???, ????? ???? ???? ??? ???? ???? ??????? ?????? 

???? ?? ???? ????? ??? ?? ???????????? ??? ?????????????? ??? ???? ???? ??? ???? ?????????????? ??????????? ????? ???, ?????? ?????? ????????? ??? ?????? ????? ??? ??? ?????, ?? ?? ?????? ??? ?? ???? ??? ??? ??? ??? ????? 

????-?? ????? ???? ????? ???? ?????? ???? ???, ????? ?????? ???? ??? ?????? ??????? ??? ??? ????? ???? ??????? (?????) ????? ?? ????????? ?????? ??????? ?????, ""???? ??? ???? ??""?
- ??? ?? ?? ???? ?????? ?? ?? ?????? ???? ???????? ???? ????, ?????? ???? 

?? ????? ?? ?? ???? ????? ??? ??????? ???? ???? ?????      

?? ???? ???? ??? ??????? ?? ??, ????? ?? ????? ??? ??? ?? ?? (??????? ????????? ??????? ?????)? ??? ?? ?????, ?? ????, ????????? ?? ????? ???? 
  
???? ???? ???? ?????? ????? ??????? ???????, ??? ??????? ?????? ???? 

?????? ???????? ????? ????? ?????

 
??? ???????? ???? ??????? (????????) ???? ???????? ??????????? ????? ??????? ?? ???? ???????? ??????? ??????? ???? ???????? ??? ???? ??? ??? ???? ???????? ????? ??????  ???? ????????? ???? ?? ???? ????? ???? ?????????? ?????-??????, ????? ????? ?????? ?? ???? ??? ????? ???? ??, ???? ??????? ???????? ??????? ???? ?????? ???? ?????????? ???? ??? ???????? ???????? ??? ???? ????? ???????? ???? ????? ??? ????? ???? ?? ??? ????? ?????? ??? ???? ?? ???? ??????? ???? ??????? ????? ????? ?????? ???? ?????? ??? ???????? ???? ??? ????? ????? ?? ????? ?? ??? ????! 

?? ?????? ????? ????? ???, ??? ????? ????? ???? ??? ??? ??????? ???? ????? ??? ??????? ???????? ??? ??? ?????? ??? ????? ?????? ???? ??????? ?? ?? ????? ??????  ???? ?????? ????? ?????? ???????? ??? ????????? ??? ???? ????????? ???? ??????  ????? ??? ???  ?????   

???????? ????? ?? ???? ???? ??? ??? ?????? ??? ?????? ????????? ??????? ???? ???? ??? ???????? ????? ????? ???? ?? ???? ???? ???????? ????? ??????? ????? ?? ???????? ?? ????????????? ???? ??????? ??????? ???? ?? ??? ?? ????? ????? ????? ??? ???????? 

?????, ?????, ?????????, ??????, ?????, ???????? ?? ????? ???? ??????? ?????? ??????? ? ???????? ??? ??????? ???????? ???????????? ????????? ????? ?? ???????? ????? ??????? ????????? ?????? ???? ??????",Remorse ,
"??????? ??? ??? ?? ????? ?????? ???? ?????? ??? ?? ??????? ??????? ?????? ?????? ??????? ???? ????? ???? ????? ??? ???? ???? ?????? ???? ????? ????? ???? ??????? ?? ??? ????? ???? ??? ??? ??? ?????? ???? ??????? ????? ???? ??? ????? ????? ??????? ?????, ""?????? ???? ?????""? 

???? ?????, ""??? ???? ??""? ???????? ?????, ""??? ??????? ???? ???""? ??? ??????  ??? ???? ?? ??? ?? ?????? ???? ??? ???? ?????????? ????? ???????? ???? ???????? ??? ????? ??????, ""??? ?? ??? ???????? ???? ???""? ??????? ????? ?????, ""?????""? 

??????? ???? ????? ??? ?????? ???? ??????? ??????? ?? ??? ???? ??? ??? ???????? ?? ?? ?? ????? ???? ?????? 

????? ???? ????? ???? ????????  ????????? ??? ???? ??????, ???? ?????? ???? ?????? ??????? ????? ???? ????? ????? ?? ??? ??? ??? ??????? ??? ???? ?????? ??? ? ???, '?????'? ??? ???? ???? ?? ???? ???? ??????? ?????, ""?? ???""? ? ???, ""???? ????""? ?????? ????????? ?? ?? ????? ????? ???? ?? ????! ?????? ??????? 

??? ?????? ????? ??? ???? ????? ??????? ???? ???? ????? ???????? ??? ???????? ?? ????? ????? ?????? ????-????? ??????? ???? ?????? ??? ???? ???????? ????? ??? ??, ??????? ?? ????? ???? ????? ???? ??? ??? ????? ????? ???? ???? ???????? ???? ??? ??-???? ????? ???? ???? ?????? ???? ???? ??? ????? ?? ????? ????? ????? ??? ????? ????? ??? ?????? ?????????????? ?????? ???? ?????? ?????? ????? ?????? ????? ???????? ??? ???? ??????????? ???? ?? ????????? ???? ??? ???? ???, ??? ??????, ???????? ??? ????, ??? ???? ???? ???? ???? ??? 

??????? ????? ????? ????, ????? ???????, ????? ???? ???????, ???? ??????? ???? ???? ?????? ????? ????? ?????? ????? ???????? ???? ???????? ???? ?????????? ?? ???? ??? ???? ????? ?????? ??????? ??? ????? ????? ??? ??? ?? ????? ???????? ??????? ???? ????? ???? ?????? ?????? ??? ???????? ???????? ???? ??? ???? ???-?????? ?????, ""????? ?? ?? ??????? ???? ??????? ?? ????""! ???? ???????? ??? ???, ""??, ???? ????? ?????? ????? ???? ??? ??? ???? ?????? ???? ???????""? 

??? ???, ""?? ????? ?? ??? ??? ?? ?? ???? ??? ?????""? 
???? ???, ""??????? ????? ?????? ???? ???? ???""?
??? ???? ??? ?? ????  

???? ??????? ???? ???? ???????? ???? ?????? ?? ?? ???? ????????? ?????? ???? ???? ?????? ??? ?????  ????? ??????? ??? ????? ?????? ????? ?? ????????????? ????? ?????? ????? ??????, ??? ?? ???? ?????? ???? ??? ?????? ???? ?????? ?????? ????? ?????? ?????? ???? ??? ?????? ???? ??? ??? ???? ??? ?????? ???? ????????? ???? ?????-??????? ????? ????????? ????? ????? ??? ????? ???? ???? ?????? ?????? ????????? ??????? ???????? ??? ????? ??? ?????? ???? ?? ??? ???? ???? ??? ??? ?????? ???? ??? ???? ???? ??? ????? ???? ???? ??? ??? ??? ???? ??????????? ??? ??????? ??, ??? ????? ???? ??, ????? ???? ???? ??? ??? ! ??? ??????? ????? ??? ???? ???? ???? ??? ??????? ?? ???????? ????? ??? ????? ???? ???? ??? ????????? 

???? ???? ?? ??? ?????? ???? ??? ??? ????? ??? ?? ?????? ???? ??? ???, ???? ????? ?? ??? ?????? ?????? ???? ?? ????? ???? ?? ?????? ????????? ?????? ???????? ?????? ????? ????? ???? ???? ?? ????? ?????? ???????? ?? ???? ?? ???? ?? ?? ????! ????? ??? ??? ??????? ?????? ????? ??????? ??????????? ?????? ???? ???? ??????? ??? ????? ???? ?? ???? ??? ?? ???? ????????? ???? ?????? ?????? ???? ?????, ""?????????? ??? ???""? ??? ?? ????, ? ???? ??????? ????? ??, ???? ?? ????????? ???? ??? 

???? ??? ?? ???? ?????? ??????? ????? ????, ?????? ???? ??????? ?? ????? ?????? ???, ""???? ?????? ????""?    

????? ?? ????? ?????? ?? ????? ?????????? ??????? ????? ???!",Realization ,
"?????? ??????

??????? ?????? ????????? ?????? ????????????? ??????? ??????? ?? ???? ?? ????? ??? ?? ???? ????? ?????? ???? ?????? ???????? ????????? ???? ????? ??? ?? ???? ?????? ???? ?????????? ??????????? ????? ????? ???? ???? ??????? ???? ??????? ????? ????? ????????? ???? ????? ??? ???? ???? 

??????????? ?????? ??? ?? ????? ????? ??? ???? ?? ???? ??? ???? ????? ??????? ??????? ?? ????????? ???? ???? ????? ??????? ???? ???? ????????? ?????? ????? ???? ???, ????? ?????? ???? ???? ?? ??? ??? ??? ??? ???? ???? ?????? ???? ??? ???? ???? ????? ???? ??? ???? ?????? ???, ???? ???? ???? ??? ?????? ??????? ????? ?????? ???? ???, ""????? ?????, ???????? ?????""! ???? ????? ?????? ??? ?? ??? ????? ?? ???? ????? ??????? ??????????? ???? ??? ????, ??? ???? ??? ????? ?????? ???? ???? ??????? ??????? ???? ???? ???? ????? ???????? ???? ???? ??????????? ??????? ??? ??? ???????? ?? ?? ???? ?? ????? ?????????  ???? ????? 

?? ???? ??? ??? ??????, ""????? ??????????? ????? ?????????  ????? ?? ???? ??? ?????? ?? ????, ?? ???? ?? ??""? ?????? ???? ?? ???? ?? ??, ?? ??? ????? ?????? ???? ???? 
 
???, ???, ??? ?? ???? ??????? ?????? ??????? ????? ????? ??? ???? ?????? ??????? ??????? ??? ???? ?? ?????????? ??? ???? ????? ????? ????, ""??, ????? ??????? ?? ?? ?????? (??????) ?????""? ????? ???? ???? ??? ????? ?????? ???? ?????? ????? ?? ????? ??? ??? ??????, ???? ????, ????, ??, ???? ?? ????? ????? ???? ???? ???? ????? ????? ??? ?? ????? ???? ?? ????? ????? ??????? ?????? ???? ???? ?? ???? ???? ????? ????? ????? ????? ??? ??? ???, ????????, ??????? ?? ?????? ???? ???? ?????? ?????? ????? ???? ????????? ?? ??? ??????, ???, ??????? ?? ???????? ???? ?????? ?????? ?????? ???? ??? ????? ????? ???, ?????? ?????? ?? ???? ????? ???? ??? ??? ??? ???? ??? ??? 

???? ??? ????? ???? ???? ???? ????? ???? ???? ??? ??????? ?????-??????, ????-????? ??? ???? ??? ????? ???? ??? ????? ???? ???? ??? ??? 

??? ???????????? ???? ???? ??????? (???????) ?????, ""??? ????? ????? ????? ???? ??????, ?? ??? ?????? ??? ?????? ??????? ??""? ???? ???? ?? ??? ??? ??? ????, ????? ????? ???? ??? ?????? ???? ???? ?????? ??????? ??????? ????? ??? ????????? ??? ??? ?????? ??????? ??????? ????? ???? ??? ???????, ????? ?????? ????, ???????? ????? ??? ?????? ?????????? ??? ?? ???? ?????? ?????! 

???? ???? ?????? ???? ??? ??? ???? ??? ????? ?????? ??????? ???? ??? ???,  ??????, ?????? ?? ??????? ??? ??????? ??????? ???? ??? ?? ??????? ???? ??????? ?????? ?????? ???? ???? ???? ????? ????? ?????? ?????? ???? ???? ???? ????????? ????? ???? ??????? ???? ???? ???? ??????-?????? ??? ??? ?????? ???? ??? ???? ??? ???? ?????? ????? ??? ??? ??? ???????? ??????? ???, ??? ??? ?? ???? ???? ????? ???? ????? ????? ??? ????? ???? ???? ???? ???? ???? ???? ??? ?????? ???? ?????? ???? ??? ???? ???? ??????? ??????? ?????? ???? ????!  ???? ????? ?????? ???? ????? ???? ????, ????? ?????? ?? ??????? ???? ???? ??? ????????? ???? ?????? ???? ???? ???? ??? ?? ????? ??? ??? ??? ???? ???? ???? ????? ??? ????? ????? ????? ???? ???, ??????? ????? ???? ???? ?????? ??? ??? ???? ?????? ??? ??? ??? ????? ??????? ????? ????? ?????? ???? ??? ????, ?????? ???? ????? ??????? ?????, ""???????????? ????? ?????? ??????? ???? ??? ??????? ?? ??? ????? ???? ??, ???? ???? ???? ?? ??? ????-???????????? ??? ????""? ??? ???? ????? ???? ?????, ?????? ?????? ?? ????? ???? ?????? ???, ""????? ??????? ???? ???????""- ?? ??? ??? ????? ??? ??? ??? ??????????? ??????? ?????? ???? ??????????? ??? ?????? ??????? ??????? ?????? ??????? ????

???? ?????? ??? ???? ????? ??????? ?????????? ????? ??? ???? ???, ??? ???? ??????-???? ?????????????? ????? ????? ???? ???? ????? ?????? ???? ??????? ??????? ???, ????????? ?? ????? ???? ???? ???? ???, ?? ???? ???? ??????? ?????? ??????? ??,

""??? ???? ?????? ?????,
?????? ???? ???"" 

???? ???? ?????? ??????? ?????? ??? ??? ????? ???? ?? ???? ?? ??? ???? ???? 

???? ?? ??? ???? ???? ????????? ???? ???? ????? ????? ????????, ??? ??????, ?????? ???? ???? ??? ???? ????, ???????? ???? ???? ????? ?? ???? ?????? ?????????? ??????? ???? ??? ???? ????????? ???? ???? ??, ???????? ???? ?? ??????",Remorse ,
"?????? ?????

?????? ????? ????? ???? ??? ????? ?????,
??????? ??? ???? ??????? ? ??????? 
????? ???? ????? ??? ???? ???? ????,
???????? ?????? ??? ?????? ???? ????
 
????? ????????? ???? ???, ?? ?? ????????,
????? ???? ????? ??? ?? ????? ??????
??????? ??? ????? ???? ???? ???, ????,
???? ???? ???, ????? ?????? ???? ???!  
 
??????????? ???? ???? ????? ??????,
??? ??? ??? ???? ????? ?????? ??? ?????
????? ??????? ???? ????? ????, ???? ????, 
?????? ????????? ?????? ???? ?? ????????? ????
?????????? ????????? ????? ????? ?????? ????? ????

??? ???? ?? ""?????? ?????"", ???? ???????? ?????,
????? ? ???????? ???????? ???? ?? ??????? ??????? 
???????? ??????, ?????? ??????, ??-?????, ????? 
???? ???? ??? ???? ?????? ??????? 

???? ?? ???-????, ????-???? ????? ????????, 
?? ???? ???? ??? ?? ?? ?? ????! 
???? ????????? ???? ??????? ? ?????????
???? ??? ????? ??? ??? ??????? 

????? ???????? ??? ????, ???????
???????? ????? ????????????,
????? ???????? ??????????????,
???? ???????? ??????? ?????? 

??? ?????? ???? ??????,
??? ??? ?????? ????, 
???????? ????? ????? ???, 
?????? ??? ???????  
?????? ????-???? ?????,
???????, ?????????, ???????? 
???? ???? ??????? ??? ???, 
????? ???? ???? ???? ?????? ????? ????",Sadness,
"?? 

????? ??? ???? ???? ?????????,  
???? ???? ????? ????? ????? ????
??????? ???? ?????? ?????,  
""????? ???? ????? ???? ?????? ????,
?????? ???? ???? ?? ?? ??? ???"" ?",Grief ,
"???, ??????? ?? ?????  

?? ???????? ???? ???? ??????????? ‘???‘ ??? ?????? ??? ?????? ??? ???? ??????? ??????? ??? ???? ??? ????? ??? ?????? ????, ""??? ??? ???? ??? ???? ??? ????‘?
 
???? ???? ?????????? ?????? ?????? ???? ???? ?????, ???? ????????? ????? ??????? ?????? ?????? ??????? ?????? ??? ???????? ????? ??? ????????? ???? ??????????? ??? ??????? ??? ???????? ????? ??? ???????????? ??????, ??? ??????? ??????????? ??? ??????? ??? ????? ??? ?????????????? ???? ??????? ???? ?????? ?? ??????? ????? ??????? ?????  
 
?????? ???? ???? ????, ???????, ???????? ?? ?????????? ????? ????, ???? ????? ?? ????? ????? ???? ????? ?????? ?? ?????? ??? ??????? ???? ???? ???? ????? ????? ???? ????? ????? ???? ????? ????? ???????, ??????? ????? ??????? ??? ?????? ???? ???? ????????? ????? ??? ?????  ????? ??????? ??? ???? ???? ?? ?????? ?????, “????? ?? ??? ??? ??????, ??? ?? ????? ???? ?? ????? ??? ????, ????? ???? ??? ???? ????""? ?????? ??? ???? ?????? ???? ???? ??? ?? ??? ???? ?? ????? ??????? ???? ?? ?? ???? ??? ??????? ?????? ???? ??, ?????? ????? ??????????, ??????? ???
 
????? ???? ????????? ??????????? ????? ???? ????????? ??????? ????? ???? ????, ??? ??? ?? ?????????? ???????? ??? ?????? ????????? ?????? ?????? ??? ?????, ???? ??? ???? ??? ????? ?? ??? ???? ?? ???? ????? ???? ?? ???? ?????? ????? ??? ??? ????? ??? ?????? ?????? ?????? ????????? ???? ??? ???? ???? ???? ???? ??? ???? ???? ????? ???? ?? ???????? ???? ?? ??????? ???? ??????? ??? ???????? ???? ?????????? ????? ??? ????? ????? ?????? ??????? ???????, “?? ?????? ??????, ???? ????? ??????? ??? ??? ???????? ??”? ???????? ???????? ???? ??? ??????? ????, ??? ?? ???? ??? ??? ??? ???? ?? ??? ??? ????????? ?????? ??????? ???? ??? ????? ???? ??? ???????? ?? ??????? ?????  
 
??? ???? ???? ?? ?????? ??? ??????? ??? ???? ??? ??? ????? ???? ???????? ????? ?????, ?????? ?? ??? ????? ??? ??????? ????? ????? ???, ?????? ????? ???? ?? ??? ???? ?????? ????????, ?????????, ???, ???? ??????? ???, ????? ???????  ?? ??? ??? ???? ?? ??? ??? ???, ????? ????? ????? ?????  ????????-?  ?????? ???????? ???? ????? ????? ??? ??? ?????? ?? ???? ??? ??? ??? ??????, ""??? ???????? ??? ?? ?? ???? ??? ???? ??? ???????????? ?????""? ??? ????? ??? ??? ????????-? ????? ?????? ??? ?? ?? ?????? ??????? ?????? ?????? ????? ??????? ???? ????? ??? ????? ??????? ?????? ??? ????????? ??? ????? 
 
??????, ?? ??????? ??? ?????? ??? ???? ????? ???? ????????? ??????? ????? ??????? ??????? ??? ???? ???? ????? ???? ??? ??????? ???? ???????? ?????? ????? ???? ?? ???????, ????????? ??? ?????? ??? ???? ??? ??? ????? ????? ???? ?????? ?????????? ????? ??? ????? ???? ???? ????????? ???? ???? ??????? ?? ????? ???????? ????? ??? ????? ??????? ?????? ????? ????? ??? ??????-????????? ????, “????? ?????? ???? ????? ?????? ???? ????? ???, ???? ????? ?????? ?? ????? ??? ?? ?????? ?? ???? ??-???? ????? ???""? 
 
????? ????? ??????? ?? ?????? ??? ??? ???? ????? ??? ??????? ???? ?????, “??? ??? ????? ???? ?? ???????? ???? ????""? ??? ??? ??? ????? ?????? ????????????? ???????? ?? ????? ?? ???? ????????? MATT 2 (Managing At The Top 2) ????????? ?????????? ???? ???????????? ???? ???? ??? ??? ??????, ???? ? ?????? ???? ???? ??? ?????? ??? ??? ?????? ???? ???? ?? ??? ??????? ????? ???? ??? ????? ????? ???? ???? ?????????????? ?? ?????????? ???? ????????? ??? ?????? ??? ?????? ?? ???? ???? ????? ???  ?????
 
? ?? ???? ???????????? ????? ????????? ?????? ?????? ????? ??? ????? ???? ??? ??? ???? ???? ???? ??? ?? ??? ??????????? ??? ?? ????? ??? ?????? ????????? ?? ??????????? ????? ??????? ???? ???? ?????? ????????, ?????? ????? ?????? ????? ????, ???? ???? ?? ????  ???? ????? ??? ??? ?????? ?????? ???????? ?????? ??? ???? ????? ?????? ?????????? ???, ???, ???????, ??? ??? ??????? ???? ?? ??? ??? ?????? 
 
?????? ?? ????????????? ?? ??????? ????????? ?????????? ??? ??? ????, ?? ???????, ???, ??????? ???? ???, ????? ??? ??? ????? ???? ???? ??? ??? ????? ???? ???? ???? ?????????? ?? ????? ??? ?????, ???? ??? ?????? ?????? ??? ???? ??????, ????? ?? ??????? ?? ???? ????? ?? ???? ?? ????????? ????????? ?????? ???????? ????? ??? ???? ???????, ??????, ????? ??????? ??????? ???? ????????? ??????, ????? ???? ????????? ????? ????? ????, ????, ????, ???? ??????? ?????? ?????? ???? ????? ???? ?????? ?????? ??????? ???? ????????? ???? ?????? ????? 
 
???? ???? ???? ??? ???? ??? ??? ???? ???????? ??????????? ????? ???? ????? ??? ???? ???? ???????? ?????????????? ???? ????? ????? ?? ???? ???? ???? ??? ??????? ??? ????? ?? ?????? ?? ????? ??? ??? ??? ????? ????? ????? ????? ????? ???? ????? ??? ??????? ??? ??? ???? ?????? ??? ??????? ???? ???? ??? ?????, ""???""? ??? ?????, ""?? ??? ?????? ???? ?????""? ?????? ???? ??? ?? ????? ??????, ???? ??? ????? ???????? ??????? ???????? ???  ??? ?????, ""???? ???? ?????? ???? ???? ???? ????? ??? ???? ??????? ??? ?? ?????? ??????? ????? ???? ?????? ??????? ????? ????? ????? ??? ????? ???? ???????? ?????? ?? ???? ????? ????? ??? ??????? ???""? ??? ?????, ""????""? 
 
?? ???????? ???? ??? ??? ?????, ""?????? ?? ?????????? ???? ??, ???? ???""? 

??? ??????, ""???, ?????? ??? ??? ???????? ??? ???, ???? ????? ??? ????! ??????? ???? ??? ???? ?? ??""?",Remorse ,
