text,emotions,,,
????? ????!! ???? ??????? ???'???? ???? ????? ?????? ????? ????????? ???????,Disapproval,,,
"???? ??????? ???????
??????? ???????????? '????? ?????' ?????????
?? ???? ???? ???? ??????
(??? ????? ????? ?????, ???????? ??? ??????)",Love,,,
"""?????"" ??????? ?????? ???????",Sadness,,,
"?? ?????? ????????? ?? ???? ??? ???????? ??????????? ?? ???????? ?????  ?????? ?????? ?? ???????? ???????? ???? ???? ???? ???? ???? ????? ???  ?????, “?????, ??… See more",Joy,,,
"?????? ?? ???????? ??? ??? ???? ?????? ????? ???? ??? ???? ???? ?? ????? ?????, ?? ?? ???? ???? ??????? ?????? ???? ????? ??, ???? ????? ??????, ????????- ?????? ??? ?? ?????? ???? ???????? ??????????????  ",Joy,,,
"??? ?????
????? ???? ?????
??? ??? ??? ????? ???? ???? ??? ???....
?????? ???? ???? ??????? ????? ?????, AC ?????? ?????? ??? ?? ?????? ?????? ????????? ?? ?????… See more",Admiration,,,
"Happy Moments (4)
???? ???? ???? ?? ?? ??? ?????? ??????? ????? ??????? ",Joy,,,
??? ???? ?? ??? ???????? ?????  ???? ??????? ????? ,Love,,,
? ??? ?? ???? ?????????? ???? ?????? ???? ??? ???? ,Neutral,,,
???-?? ???? ???? ????? ?? ,Sadness,,,
"?????? ???? ??????? ???????? ????? ????? ????, ????, ?? ?????, ???? ????? ????? ???? ?????",Realization,,,
"?????? ????? ????-?? ?????? ??? ????, ?????? ???? ?????? ??????, ???? ??? ???? ???? ???? ???? ???, ?????????, ???????? ? ?????? ???? ????? ???????? ???????? ???… See more",Realization,,,
??????????? ??,Annoyance,,,
"???? ???? ????? ????? ??? ??? ???? ????? ???? ??? ??? ??????? ?????? ??? ??????, ??? ??? ??? ?????? ??????? ?? ????? ?????? ??? ????? ??? ???? ??? ?? ???, ?? ???? ?????? 
??? ?? ?????? ???? ?????",Sadness,,,
???? ???? ????? ,Love,,,
"???? ???? ???? ??? 
 (
)",Love,,,
"Books make everybody sleepy 
Jokes apart. ??? ???? ???? ??? ?? ???? ?? ???? ???????? ???? ???? ???? ??????? ???????? ??????? ?????????, ?????? ?? ???? ???? ?? ??? ??????  ???? ???? ?? ?????? ??? ???? ???, ?? ?? ???? ????????? ??????? ???? ?? ?? ???? ???, ???? ???? ????? ???????? ?????? ???????? ??? ????? ?? ???? ???? ???? ????? ??????",Neutral,,,
???????? ???? ????????? ??? ????? ???? ,Love,,,
?????? ?? ???? ????? ???? ???? ????????,Realization,,,
"????? ???? ?? ??  ??????? ?????? 
??????? ?????? ????? ??? ???? ???? ??? ?????? ???????? ???? ??? ?????? ?? ??? ? ????????
?????
*?????? ??? ???? ??????? ?????… See more",Sadness,,,
"?????? ??????????? ?? ????? ??????? ??? ???????, ???? ?????? ????????, ?????? ???????? ?? ???? ???? ???? ???????? ?? ?????? ???? ???? ?? ?????  ?? ???, ?????? ??? ???!!! ?? ????? ????? ??????? ???? ? ??? ???, ???? ????? ??????? ?????? ??, ???? ?????? ?????? ??? ???? ????? ???? ????????? ???? ???? ??????? ?? ????",Realization,,,
"?????? ???????? ??????? ????? ?????? ??? ??????? ??? ???? ?????? ?????, ?????? ???? ???? ???? ??? ????? ??????? ???????? ?? ????? ??????? ????? ????? ??? ????? ?… See more",Optimism,,,
"??? ??, ????? ?? ???? ??? ????? ??????!!! ???? ?? ????? ?? ????? ???, ???? ?? ???? ??? ??? ??? ???? ?? ? ?????? ??????, ????? ????? ??? ?? ??? ?????? ? ????? ?????, ????? ???? ??? ???? ??? ??? ???? ???? ??? ????? ???? ???? ??? ??????? ??? ???? ??, ??? ???? ??? ?? ???? ?????!!!",Realization,,,
"?? ?????? ?????? ????? ?? ??? ??? ?????? ????? ?? ???? ????! ???? ???????? ???? ???? ??? ??? ???? ????????!
???????? ??? ??? ??? ??? ??? ???? ??? ????? ?????/??… See more",Realization,,,
"??????? ???? ?????? ?????? ????, ?? ??.....",Realization,,,
"?????? ???? ???? ?????? ???? ??????? ?? ???????? ???? ??? ?????? ???? ?? ??? ????? ?????? ???? ????????? ??????, ??? ?????? ?????? ?????? ???? ??? ????? ???? ?????? ????, ??? ???? ???? ?? ???????? ??? ?? ???? ??? ???? ??? ????? ?????????? ??? ??? ????? ???? ???? ???? ????? ???? ??? ?? ??? ???, ????-??, ???-??? ????? ??????? ?????? ??? ??? ????????? ????? ??? ????? ???? ?????? ???? ?? ?????????? ???? ???? ?? ???? ?????? ???? ??? ???? ?? ??????????? ???? ???? ?? ???? ?????? ???… See more",Realization,,,
"??????? ??????? ???? ???? ?????? ??? ?????? ???? ????? ?? ????? 
 All the beautiful minded people THANK YOU for all of these. This kind of effort made me feel at HOME.",Admiration,,,
"????, ??? ?? ??..... ",Love,,,
?? ????????? ????? ??? ,Love,,,
??? ?????? ????? ????? Tanviaalvee Prothoma  ,Admiration,,,
????? ??? ,Love,,,
????? ???? ?????? ??? ??? ??? ??? ????? ,Amusement,,,
???? ????,Joy,,,
 ????? ????? ,Love,,,
"?????? ???? ?? ?? ?????, ???? ????? ????! ??? ??????? ??????? ????? ??? ?? ??????? ???? ???? ??? ???????? ???? ?????? ????? ?????, ??? ?? ????? ???? ???? ???? ?… See more",Neutral,,,
"??? ??????? ???????? ?????! ???? ?????,,",Love,,,
"Trekking ? ????? ????????, ???? ????? 
 ?????? ????? ????
#Devils Kitchen lake
#Giant City Park
#Rocky Bluff Trail
#Nature Trail
#M… See more",Joy,,,
"???? ???? ?? ?? ????? ?? ???? ?????? ???? ???????? ???? ???? ??????? ??? ?? ???? ???? ?????, ?? ?? ??  ???? ??? ??? ??? ????? ??? ???, ???????? ??? ???, ????? ????? ?????? ????? ??? ??? ???? ???????? ?? ?????? ??????? ??????? ????,?? ???? ????? ???? ?????, ??????????, ?????, ???????????, ??????..... ???? ???? ???? ???? ??? ???? 
????? ????????? ??????? ????? ??? ????? ??????? ????, ????? ??? ??? ???? ?? ???? ???",Sadness,,,
?? ??????? ?????? ,Joy,,,
"-?? ???????? ????? ???? ????? 
 ????? ???? ?? ????? ????? ??? ??????? ??????, ????? ????? ",Joy,,,
"??????? ???? ?????,
???? ?????????? ?????????,
????-??? ????-??????
??????? ??????? ????
?
???????????? ",Love,,,
"?????? ??? ????????? ????? ?????? ??????
?? ???? ???? ???? ????? ????? ???????? ????!!! ",Amusement,,,
"??????????????, ???? ?????? ",Love,,,
?????? ????? ????.....???? ????????,Admiration,,,
"??????? ????? ???? ????? ????? ??????, ??? ???? ??? ???? ?? ???? ????, ?????? 
???? ???? ?????? ??? ?????? ?????, ??? ?????? ??? ?????? ?????? ??? ????? ??????… See more",Love,,,
"???? ?? ?????, ????, ?????? ",Love,,,
"?????? ???????? 
??? ??? ??????????? ??????? ????????? ?????? ???? ??????? ??? ???? ???? ??? ???? ????? ?????? ????? ???? ?????? ???? ?????? ??????? ?????? ???? ???? ????? ????? ??? ??? ???? ??? ?? ??? ??? ??? ??? ???? ???? ??? ?? ??? ??????? ???????????? ???????? ??? ???????? ???? ??? ??? ??????",Love,,,
??????????? ?????? ,Love,,,
"???? ????? ?? 
   ??? ????? ????????? ?? ?????? ???? ???????? ????????? ????? ??? ??? ????? ????? ?????? 
 ?? ???? ?????? ??????? ?? ???? ",Love,,,
"?????, ??????? ???? ???? ?? ?? ????!",Love,,,
"?? ?? ??? ??? ???????? ????????? ????????, ??????? ??? ??????????????",Admiration,,,
"Coming up soon in big screen ""Environmental Hazard"". ??????? ??????? ??????????? ??????? ???? ???? ?? ???? ???? ????? ??????? ??? ????
p.s: I have stopped buying any kind of soda or junkies that comes with plastic wrapper, for several months.",Sadness,,,
"????, ???? ??????",Realization,,,
"??????? ???????? ????? ??!!!!! ??????? ?????? ??????, ?? ????????? ????? ??? ??? ???? ??????",Sadness,,,
"??????(??) ?? ???? ??? ????, ""????? ???? ???? ??? ??, ??? ?? ????????? ????? ???"" ???? ????? ???? ???? ??? ???? ?? ???????? ???? ??, ??? ???????????? ???? ?????… See more",Sadness,,,
"??? ??????? ???? ??? ?????? ??? ???? ???! 
????? ?????? ???? ?????? ??????, ???? ??? ????? ?????? ??? ???? ??? ???? ????????????? ????????? ????? 
??????????? ?… See more",Neutral,,,
" ????? ????? 
 ???.........",Joy,,,
????????? ,Joy,,,
"#???? #??? #???? #??? #??????? #???????
??? ??? ??? ????? ?????? ??????? ????? ???? ????? ??????? ??????? ?? ?????? ??????? ????? ???? ???????? ???? ????? ????… See more",Love,,,
"Greetings Everyone.... 
??? ???? ??????? ???? ???????? ????? ?? ? ?????????? ???? ??? Keynote Speaker  ??????  ?????????????? ??????? ?? ""Flavours of Wellness: Exploring Recent Nutritional Trends"" ???????? ????? ??? ?????? Dt Shreyoshi Bhaumick Sinha  ??????
Invited speaker ??????  ????? ???? ????? Dietitian Dipanwita Saha 
??? ??????? ?????? ???? Bankura Sammilani College ?? ????????? ???????… See more",Admiration,,,
????? ??? ????? ????? ,Admiration,,,
"???? : ?????? ???????? ??????? - ????????? ????????! 
??????????? ????? ????? ?/??/???? ???????? ??? ?/??/???? ??????? 
???????? ???? ?? ??? ???? ???? ?? ?? ???? ???????? ??????? ????????? ?? ?????? ??? ???? Mahfuza Afroz Shathi ??? ???????? ????? ?? ????? ??????? ????? ????? ????????? ?????? ???? ??????? ????? ????? ??? ????? ????
??? ???????? ??????? ????? ???? ????? ??? ??????… See more",Neutral,,,
????? ???? ???? ?????,Love,,,
"????? ????? ????? ????
????? ?????
???? ????? ???? ????
Thanks ?????? ??? ????? Fatematues Juhora Jarifah Muztabirah",Admiration,,,
??????,Amusement,,,
"???? ?? ???? ?? ??? ?????????? ?????, ?????? ???? ???? ?? ?? ??????? ??? ????? ?? ???? ??????? ??? ?? ???? ???? ???? ???? ???? ??????? ????? ?? ??????? ????????? ??? ??????????? ????? ?? ???? ???? ??? ???? ???? ??? ????? ??? ?????? ????????? ??????????? ??? ??????? ???? ???? ?? ?????, ????? ???? ???? ????? ????? ?????????? ?? ???????? ?????? ???? ??? ??????????? ?? ?????? ?????????? ????? ?????? ???? ??? ?????? ??? ??? ????????? ?? ????????????? ???? ?????? ??????? ??? ???? ?… See more",Realization,,,
"""????? ??????? ??????? ???????? ?????? ""
????? ??????? ??, ?????? ????? ?????? ????? ?? ????????? ?????? ???? ?????? ?? ??? ?????????? ??? ?????? ???? ????? ????? ??? ?? ?????? ??? ??????????? ???? ???????????? ?? ????? ?????? ????? ?????, ????, ??????, ????? ??? ???????? ??? ?????? ????? ??? ???????? ?????? ???????? ??? ?????? ?????? ???????
?????? ??????? ?????? ????????; ??????? ??????? ????? ??????? ???????? ???? … See more",Realization,,,
"??/??/????
??? ???? ?? ????? 
???? ??? ???? ?????? ? ??????
?????? ?????????",Love,,,
"????? ????? ?????? ?????? ?? ??????????, ?? ???????? ??? ????????? ???? ??? ?????
????? ?????? ?????......
 ??? ????? ???????? ??????? ??? ??, ??? ?????????? ??????? ???? ???? ??????? ??????? ???????? ?????? ????? ????? ??? ?????? ??????? ???? ?????
… See more",Realization,,,
"01716233413 bkash personal Number
Be careful everyone. He is fraud and Stupid man. Fahmida Haque Shuva Koli ????? ???? ????? ???? ????? ???? ????? 
????? ???????? ???? ??????? ???? ?? ?????? ??? ?????? ????",Sadness,,,
"??? ???? ????? ????? ???, ????? ????? ???? ?????? ??????? ??? ?????? ???? ???? ??? ?? ??? ?? ????? ??? ??????? 
Salutes you Brother
https://youtu.be/uW1dUmUWjps… See more",Optimism,,,
"#??????????????
????? ??? ?? ???????? ???????  
???? ???? ????? ????? ?????? ?????? ?????",Love,,,
#????? ??????????????? ,Admiration,,,
"???? ????? ?????? 
 Subscribe for more
https://www.youtube.com/c/ThoughtsofShams",Annoyance,,,
????? ??????? ,Amusement,,,
"????? ? ?????? ????? HealthMen ?? ????? ?????
""??? ????? ??? - ????""
?????????? ??????… See more",Neutral,,,
"?? ???????......
??????? ???? ?????????? ?????? ??????? ?????
?? ????? ??????? ?????? ?????????? ??? ?????????? ???? ??????? ?????? ????? ??????? ????? ????? ??? ????? ?????? ?????? ????? ?????? ???? ????? ????? ??????
???????????",Sadness,,,
??? ????? ??? ????,Realization,,,
"?????? ?????? ????? ???? ???? ??? ?? ?? ??????? ???????
????? ???? ????? ??? ????????? ?????? ?????? ?????? ????????? ??????????? ??????????? ????? ????? ?????… See more",Admiration,,,
??????? ???? ????????? ???,Curiosity,,,
"#???????_?????
???? ????
??? ?? ????? ??? ???? ?? ?????? ????? ???… See more",Neutral,,,
"Weight control measures with good health
????????????? ???? ??? ???????????? ????????
?????????? ????? ???????… See more",Neutral,,,
"???????? ???,!!! 
????? ????? ???? ????? ??? ???.....
???????? ????????? ? ???? ????
?????????? ???????? ??? ?????? ???? ????????? ?? ?????? ??? ?????? ????????… See more",Admiration,,,
???-????? ????,Admiration,,,
thank you sir... ???? ?? ???,Love,,,
"???  ???,,,,, ???? ?? ?????? ?? ???? ??? ?????? ???????",Love,,,
???? ???? ???? ?? ??? ????? ,Curiosity,,,
"?? ???? ?????? ?????? ??????? ?? ?????? ???? ???, ????? ????? ???????? ????? ???? ??? ????? ??? ?????, ??? ??? ??? ????? ??? ????? ????? ????? ??? ???????? ????… See more",Optimism,,,
"????? ???? ?????? ??????
???? ??? ????? ????? ?????? 
???? ?????????? ????? ???? ??, ????????? ?????????? ??????? ???? ??? ? ????? ??????? ???? ????? ?????… See more",Amusement,,,
????????? ?? ???? ???? ?? ????! ,Disappointment,,,
????? ???????? ??? ????? ?????? ??????,Sadness,,,
"????????,,,,,,, 
 ????????- ????????? ??????? ????? ??????? ??????? ????? ???? ??????? ???? ??????? ????? ????? (????? ?????) ???????? ??? ???????? ??????? ???… See more",Sadness,,,
"????? ??????? ????????????? ??? ?????? ???? ???????, ???????? ???? ?????? ????? ? ????? ?????? ??? ????? ??????? ? ?? ???? ?????? ????????? ????? ?????? ??? ???… See more",Sadness,,,
???? ???? ???? #?????_???? ????????? ???????? ?? ??? ???? ?? ?? ????? ?? ?????? ?? ??? ?? ??? ????? ???? ?? ??? ???? ????? ???? ??????? ???????? ???? ???? ???? … See more,Neutral,,,
"Join with our FB Live Hangout at sharp 
8.15 pm, 18th May 2020!!! 
~????? ????? ??????? ??????~ ????? ?????? ?????? ?????? ????,????? ???? ? ???????
????? ?????… See more",Neutral,,,
?? ??? ???? ?????? ???????? ??? ?????,Amusement,,,
"How can a non-profit volunteer organization take part to fight against coronavirus (in public health perspective)?
???? ??????? ???????????? ?????????? ????????… See more",Neutral,,,
"New Arrivals for EID
--------------------------------------------------
?????? ? ????? ?? ?????-?? ????????? ?????? ???? ???.
?????? ???? ??????? ?????:
????… See more",Neutral,,,
"1. Lock down ?? ???? ???
2. ????? ????? ???? ???? ??? ????? ???? ?? ???? ?????? ?? ?????
3. ??????? ??? ?????? ??? ????? ???? ???? ??? ???? ?? ?????
4. ??? ???? ????? ?????? ???? ????????? ???? ???????? ???? ???????? ?????? ???? ??? ??????? ??? ?? ?????
5. ???? ????? ?????? ????? ?????????? ????? ??? ?? ???? ?????????? ?? ???? ??? ??? ????? ???? ?????? ????… See more",Curiosity,,,
????? ???? ?????? ??? #fbreels #viralreels #reelsvideo #viralvideo #????,Desire,,,
???????? ???? ????? ,Love,,,
????????? #fbreels #viralreels #reelsvideo #viralvideo #????,Love,,,
????? ??????????? ?? ???? ?????? ,Excitement,,,
???? ????? ???? ???  ,Love,,,
????? ???? ???????????? #fbreels #viralreels #reelsvideo #viralvideo #????,Love,,,
"???? ?????? ???-??? ??? ????? ??? ??????,
????? ????? ????? ??? ??? ???? ?????? ???",Sadness,,,
?????????? ????? ?????,Joy,,,
????? ??? ????? ??? #viralreels #reelsvideo #fbreels,Joy,,,
???????,Love,,,
???? ??? ???? ?????.......,Curiosity,,,
???? ????? ????,Joy,,,
"????
 ??????? ????? ???? ???? ????  ??????? ??????? ????? ? ????? ???? ??????? ????? ?????? ????? ??? ?????? ??? ????? ?????? ???? ???? ???? ??? ?????? ?????? ???????? ???? ?? ??????? ???? ???? ????? ???? ??? ???? ???? ?? ?? ? ????? ???? ???????? ???? ????? ? ?????...........",Admiration,,,
????? ?????? #viralreels #water #reelsvideo,Amusement,,,
????? ??????....,Neutral,,,
???? ?????? ???...,Love,,,
 ????? ,Joy,,,
(????) ????? ?????? ???,Joy,,,
???? ?? ????# ???? ?? ????#,Amusement,,,
???? ?????? ???? #poorman #reelsvideo #viralvideo #fbreels #Bangladesh,Realization,,,
?? ???? ????????? ?????? ?????.....,Love,,,
????? ????,Neutral,,,
"#?????_?????_????? #
#???? ?????? ????
#?????? ?????? ? ?????? 
#????? ???? 
#????? ?????????… See more",Neutral,,,
???? ???? ????  ??????? ????? ?? ???????? ????,Neutral,,,
"??? ?? ??????? ?? ??? ??? ?????? ?? ??????????? 
?? ????????? ??? ???? ????? ???",Annoyance,,,
"?????? ????? ?, ?????? ??? ???? ???????? ??? ??????  ?????????, ?????, ???? ??????????? ??? ?????? ???????? ??????? 
???? ???? ?????? ??,  ????????? ??????? ? ????????? ??????????????
??/??/????
#August15 
#NSTU",Admiration,,,
"???????? ??? ????? ???? ???, ???? ?????? ????? ???  ???? ???? ??? ???? ??? ?????? ???? ????? ??, ????? ?? ???? ??? ?? ???? ?????? ???? ??? ????? ???? ?????? 
???????? ?????? ???? ???? ????? ???? ?????? ?? ?? ?????? ????????? ????!
( ?????? ??????? )… See more",Realization,,,
"??????????? ???? ????? ????? ??????? ??? ??? ???? ??? ??????? ????? ???? ???? ?????? ???? ???? ????? 
??????-????? ????? ???? ?? ?????? ?????? 
?????? ?????? ???? ????? ?????????",Optimism,,,
?? ?????? ????? ??? ?????? ???? ?????? ?? ??? ???????,Joy,,,
"? ??????? ????? ???, ??????? ????????!",Joy,,,
?????????? ????? ?????? ????? ??? ?? ???? ????? ?? ,Sadness,,,
"??????? ????,  ???? ?????? ( Shapla Rahman)  ???? ????? ???? ??? ????? ???? ?????????  ??? ???? ????!! ???? ??,  ???? ?? ?????? ??????? ???????!! 
??? ?? ???? ??… See more",Annoyance,,,
"??????? ???? ????, ????, ????????,  ?????? ??? ???????? ????? ??? ??? ????? ???????????? ??????? ????? ???? ???? ????? ???? ??? 
???????? ????????? ???? ????,  ???? ???? ????? ????? ???? ????, ???? ?????? ???? ????, ??? ????? ???? ????, ????? ??? ????????? ????  ???? ???? ??? 4 / 5 ????? ?????.......??? ?????? ???? ????????? ??????? ???? ?????? ?? ??????? ???? ????? ???? ????? ??? ?????? ??????  ?????? ????????? ????? ??? ????????? ?????  
????? ?????? ??? ?? ???? ???? ??? … See more",Joy,,,
??? ?? ??? ????,Annoyance,,,
???? ????,Optimism,,,
"????? ??? ???! 
????? ????? ???? ???? ???? ????? ?? ??? ?? ???!!!
?? ???? ?????????? ???? ?? ?? ??? ????? ?? ?????????? ?????? ????? ???????????? ??????????????? ?????? ??????? ??????? ?? ?? ??????? ?????????? Saimum Islam ?? ?????? ????????
?? ??? ?????????? ???????? ????? ??? ????? ????? ???????? ??????? ??????????? ???????? ???? ???? ??? ??? ??? ?????? ???? ???? ??????? ???? ??? ???? ?? ?????  ????? ???????? ???? ?????(??????????? ??????? ????,?????) ???? ?????? ????? ???… See more",Sadness,,,
"Absulate step. 
??????? ???? ?????? ?????? ""????? ?????"" ?? ?????? ??? ??? ???????,,, ???? ??? ??\?? ?? ""????? ?????"" ??? ?? ??? ?????? ????? ??????? ??? ?? ????? ???? ???? ?????? ??,,,
????? ?? ????,,,????? ??????",Anger,,,
"Come forward to Save him
""??? ?????? ????? ???? ???? ??? ??? ???? ???? ??? ????? ????? ?? ????? ?????,??? ?? ???? ?????????? ??? ??? ?? ? ?? ???? ??????? ?????""
?????? ?????? ??? ????? ??????? ???????????????  ?????????? ????? ????? ???? (????????? ?????-?? ?? ??????)? ???? ??????? ??? ???????? ??????? ?? ??? ??????? ??? ???? ??? ???? ??????????????? ????????? ???? ??? ??? ???????? ???? ???? ??????? ????????? ????? ??? ?? ??????? ???? ???? ?????? ??? ???? ?????? ?????? ?????… See more",Sadness,,,
"????? ???? ??????? ???
?????? ????? ?????!
????? ?????? ?? ??????
???????? ?????? ???.... ",Joy,,,
"??????? ???? ????? ???????? ????? ??? ??????? ?????????? ?????? ??? ???????, ???? ???? ????????? ??????? ??? ??? ??????????? ???? ????? ??? ?????? ????? ???? ???????
?????? ????????? ?????????? ??????????????????? ?? ??????? ?? ?? ????? ????? ?????? ???????! ?????? ????? ?? ?? ???? ?????? ????? ????? ???????, ?????? ???? ?????????? ??????? ?????? ??? ???? ?????????? ????? ????? 
??? ?????????? ??? ?????, ????????????, ?????? ???? ?????????? ????? ???????? ????? ????? ???? ,… See more",Admiration,,,
"Miss U Dost(2nd part)
??????? ??? ?????? ????? ???? ?? ???!?!
?? drawing clss e ????? ????? ???????? tea-pot...
?????????? ???????? ?????? library ??, ?????? ??… See more",Curiosity,,,
"Miss U Dost(2nd part)
??????? ??? ?????? ????? ???? ?? ???!?!
?? drawing clss e ????? ????? ???????? tea-pot...
?????????? ???????? ?????? library ??, ?????? ??????? ???,
??? ???? ????? ??? ?????????? ??!… See more",Curiosity,,,
"??? ?? ??????
??????? ???? ????? ????? ?????????
??????? ???? ?????? ???? ????????,
??????? ???? ????? ????? ??????? ????,
????????? ???????? ???? ???? ?????,… See more",Love,,,
????,Realization,,,
??? ?????? ???????? ?????? World's Quietest Room ??????? ???? ????? ????????? ??????? ???? ????? ????????????? ????? ?????? ???? ??? ?????? ??? ?? ??? ?????? ?????? ???? ???????? ??,Confusion,,,
"????? ?????, ????
???????????? ?? ???????????, ?????
Shafin captured this",Neutral,,,
?????? ????? Toggi Fun World ? ????? ?????? ??????? ,Sadness,,,
"???? ???? continues 
 Indian Pita
Gazipur
May, 2022",Joy,,,
"???? ?????
????? : ??????????, ??????????",Love,,,
"??????? ?? ?????? ?????,?? ??????? ?????? ??? indian cuckoo.????? ??? ?? ??? ???????? cuckoo ???? ????? ??? ??? ???,???????? ???? ?????? ?????, cuckoo ???? ????… See more",Neutral,,,
??????,Sadness,,,
?????? ??????? ????? ???? ???? ??? ????? ??????? ?????????? ??????? ??????? ??? ???????? ???????? ???? ????? ????????? ????????????? ????? ?????? ??? ????? ????… See more,Amusement,,,
"??????????? ??, ????
????? '????? ??????' ????? ??? ????? ???? ?? ???? ????? ???? ????????? ????? ?????
'???? ???? ??? ???'
____???????? ??????… See more",Love,,,
"?????? ??????? ??? ????????? ??????? ????, ???? ????? ???????, ?? ???? ??? ????? ???? ????? ????? ??????? ???????
Maesha ?? ??????? ?????? ?????? ?????? ????? ?… See more",Gratitude,,,
"??????? ??? ?????
On Ukelele : Junayed Dewan Shourov 
VC : Odhora Islam … See more",Love,,,
"????? ???? ??????...
Rabindra Sangeet cover on Sarangi 
YouTube: https://youtu.be/A4YauQSqB0A
Hope you guys like it and make sure to Subscribe!",Love,,,
~ ??????? ?????? ???? ???? ??????? ??????? ????? ,Love,,,
"#FKB,,,,,,,,,,,,,
???? ????? ????????????,,,,,,,,,,,,,",Amusement,,,
"#DCDC #dcdc11 
???? ?????
""????? ??? ???? ????-????? ????? ???? ??????? ????? ??????? ????? ????????? ????? ????? ?????, ??????? ?? ???????? ???? ????? ????? ?… See more",Sadness,,,
"???? ??????? ???, ????? ?????? ??????? ???? ???????? ???? ?? ???? ?? ???? ??? ?? ?? ???? ????? ????????? ??? ?????? ???? ???? ??? ???? ??????? ???? ????? ??? ??… See more",Realization,,,
"????? ??? ?????? ??????? ???????? ??????? ???? ????????? ??? ????? ??????, ???? ???? ?? ??? ??????? ??? ???????? ??? ???? ?????? ???? ?????? ???????? ??? ??????… See more",Realization,,,
"????????? ???? ????????? ???? ?????,
?????
?. ????? ??????? ??? ???????????, ???? ???????????? ???? ??????? ???????? ????… See more",Anger,,,
"""???, ????? ????? ?? ???? ????? ??""",Curiosity,,,
"""?? ????? ??? ??? ???? ?? ??"" ??????? ???? ???????? ???? ??????? ?????? ???? ??? ??? ? ???? ????? ?? ?? ????? ????? ??? ???? ?????? ??????? ????? ????? ""?? ?????? ????"" ?????? ?????? ???? ???? ???????? ???? ?? ????? ?? ???? ?? ?? ??????? ??? ????? ????? ??? ????? ??? ?? ?????? ??? ??? ?????",Realization,,,
"????????? ???? ????? ???????? ?????? ??, ?????? ???? ????? ???? ?? ??????/?????? ???? ?????? ?? ?????? ??? ???????? ???? ???? ???? ????? ?????? ???, ?????? ????… See more",Sadness,,,
"[Not-asked-for-opinion that you should know]
??? ???? ?????? ?? ?? ?? ??? ???? ??????????? ?? ??? ???? ???? ????? ??? ???? ????? ???? ??? ????? ?????? ??? ??? ???? ???? ????? ???? ???? ?????? ???, ????? ??? ???, ??????????? ??????? ???(??????????????? ??), ?????? ???, ??????? ??? ???? ????????????? exaggerate ??? ?????? ??????????? ???? ???????? ???? ???? ??? ??????? ???? ???? ??????? ???? ????? ?? ???",Realization,,,
"????? ????? ??????????? ????? ???? ???????? ?????? ????? ????? ?????? ????? ?????, ????? ????????? ???? ???? ???????? ???? ??????? ?? ????, ???????? ????????? ?… See more",Anger,,,
"""?????? ????? ????, (?????????'??) ??? ????? ????? ???? ???? ???? ????? ??? ???? ??????? ?? ???? ??????? ????????? ????? ????”
- Abrar Shahriare '17 
???? ??????? ?
?
??????, ????? ?????? ???? ????? ???? ???? ???? ??? ???
#No_Campus_Sharing_with_Murderer… See more",Anger,,,
???????? ???????????? ?? ???????? ??? || BUET Cafeteria,Optimism,,,
"?? ??? ???? ??? ???? ?????????? ???!
 Happy New Year!",Optimism,,,
???? ???? ?????? ?????? ???????? ????? ????,Sadness,,,
"(0091)
?????? ???? ???????? ? ?????? ???? ???????? ???? ???? ?????
??????? ?????? ??????????? ??? ?????? ????!… See more",Curiosity,,,
"EEE ????
????? ?????? !!!!!!",Excitement,,,
"What the day! 
???? ???? ????-???,  ??????????, Puzzle, Math, ?????, ???! 
?? ?? ???? ?????????????, ??????? ????????? ???? ????????! ????? ???? ????? ????? ???? ???????sss, ???? ????? ??? ?? ????????? ?????? ? ??? ??? ??? 
?
??… See more",Joy,,,
???? ?????? ??? ?????,Joy,,,
"©????????? ??????????????? ????? ?????? ??????????? ???? ????? ???????????? ???????? ???? ??? ????? ???? ??? ???? ??? ??????? ????? ????, ???? ???? ??? ??????????? ???????? ??? ????
????? ?? ?????
???????????? ???? ?????? ?????? ????????… See more",Sadness,,,
"?????? ??????? ?????? ?? ???????,
?????? ????? ?????? ??????? ?????,
?????? ??? ?????? ??? ?????? ?? ?????? ?????? ???? ??? ??? ????? ???,
??? ????....
??? ????? ?????? ?????????",Love,,,
"??????????  ?????? ?????? ?? ????
??????? ???? #Rajshahi_College",Love,,,
"??? ?????? ???? ??? ?????? ????
??? ???? ??? ???? ?????,
??? ???? ????? ???? ?????? ????
??? ??? ??? ???? ??????",Desire,,,
"??? ???? ????? ??? ?? ??? ???? ??
???? ???? ??? ??? ??? ??? ???? ??",Curiosity,,,
???? ?? ??????? ????.. ,Joy,,,
"???????????? ????? ???????? ??????? ?? ????????????????? ???????? ??????? ?? ????????? ????? ????? ?????? ?? ???????? ???? ?? ????, ???? ??????? ???-??? ????? ?… See more",Realization,,,
"?????? ????????? ???? ???? ????? ?? ??? ???? ?????? ?????? ??? ???????? ?????? ??? ?????? ????? ????
????? ????? ??? ??????? ????? ???? ????????, ???? ??????? … See more",Admiration,,,
"??? ????, ??????? ?? ??? ?? ??? ??? ?? ????",Curiosity,,,
"??? ?? ????? ???????? ?????,,
?????? ????-???????",Curiosity,,,
