"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","text"
,,,,,"https://www.facebook.com/liton091/posts/pfbid0MhF6xewpR2287hst2Hb9CJ2t6xRWfBUgYkGGxAkMPZ2zjZr4fqEbXrWhtKquJ675l?comment_id=781621490172937",,"2024-03-24T21:38:14.000Z","10231796942332884","https://www.facebook.com/liton091/posts/pfbid0MhF6xewpR2287hst2Hb9CJ2t6xRWfBUgYkGGxAkMPZ2zjZr4fqEbXrWhtKquJ675l","ZmVlZGJhY2s6MTAyMzE3OTY5NDIzMzI4ODRfNzgxNjIxNDkwMTcyOTM3","Y29tbWVudDoxMDIzMTc5Njk0MjMzMjg4NF83ODE2MjE0OTAxNzI5Mzc=","0","218700644669346","false","ব্যক্তিকে নিয়ে পোস্ট করা হয় না, কিন্তু করতেছি কারণ আমি যখন ছেলেমেয়েদের বুয়েটের ভর্তির ব্যাপারে উপদেশ দেই  তখন তাদের বলি এইচ এস সি এবং এডমিশনের সময় সব কিছু বাদ দিয়েই বুয়েটের প্রস্তুতি নিতে।  

আমি গ্রামের ছেলে ছিলাম।  ভিত্তি অনেক দুর্বল।  পরিশ্রম দিয়েই এই দুর্বলতা কাটাইতে হয়েছে।  আমার নিজের অভিজ্ঞতা থেকেই আমি তাদের উপরের উপদেশ দেই  । 

বুয়েটের যে ছেলেটা ফার্স্ট হয়েছে তার একটা উক্তি নিয়ে অনেক সিনিয়র একজন মানুষ কিছু লাইক কমানোর জন্য একটা পোস্ট লিখেছে।  

আমার পরিচিত অনেক বড় ভাই, ছোট ভাই মূল ইসু নিয়ে কথা বলেছেন।  আমি  বরং ভিন্ন কিছু বলি ।  বর্তমান বিশ্বে একটি যুদ্ধ হচ্ছে, আরেকটি হচ্ছে জেনোসাইড।  উনি যুদ্ধের কথা সুন্দর করে উল্লেখ করলেন, জেনোসাইড এর কথাটা উল্লেখ করলেন না।  

উনার পোস্টের ভাষাতেই বলতে হয়: ""পৃথিবীতে যে একটি জেনোসাইড হচ্ছে তাও হয়তো উনি জানেন না।""","pfbid02v6e5cNvK8jsx8ynZYimAXKoZaLVwTeFZEEAxaXbbzLYAbSHYYkEcYozjaaGiyaczl","Faisal Rahman","https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-1/14355746_10209817000638084_5774846831198104633_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bD7cUS2fsEAQ7kNvgHlORe5&_nc_ht=scontent-ord5-2.xx&oh=00_AfAR--8Ne9uPqIlDKm1m9l6oxhGYsrBzknpFrf6MPbw1jA&oe=66614B6C",,"These so called cool dude are Islamophobe and hypocrite."
,,,,,"https://www.facebook.com/liton091/posts/pfbid0MhF6xewpR2287hst2Hb9CJ2t6xRWfBUgYkGGxAkMPZ2zjZr4fqEbXrWhtKquJ675l?comment_id=2119829611731452",,"2024-03-25T10:40:37.000Z","10231796942332884","https://www.facebook.com/liton091/posts/pfbid0MhF6xewpR2287hst2Hb9CJ2t6xRWfBUgYkGGxAkMPZ2zjZr4fqEbXrWhtKquJ675l","ZmVlZGJhY2s6MTAyMzE3OTY5NDIzMzI4ODRfMjExOTgyOTYxMTczMTQ1Mg==","Y29tbWVudDoxMDIzMTc5Njk0MjMzMjg4NF8yMTE5ODI5NjExNzMxNDUy","0","218700644669346","false","ব্যক্তিকে নিয়ে পোস্ট করা হয় না, কিন্তু করতেছি কারণ আমি যখন ছেলেমেয়েদের বুয়েটের ভর্তির ব্যাপারে উপদেশ দেই  তখন তাদের বলি এইচ এস সি এবং এডমিশনের সময় সব কিছু বাদ দিয়েই বুয়েটের প্রস্তুতি নিতে।  

আমি গ্রামের ছেলে ছিলাম।  ভিত্তি অনেক দুর্বল।  পরিশ্রম দিয়েই এই দুর্বলতা কাটাইতে হয়েছে।  আমার নিজের অভিজ্ঞতা থেকেই আমি তাদের উপরের উপদেশ দেই  । 

বুয়েটের যে ছেলেটা ফার্স্ট হয়েছে তার একটা উক্তি নিয়ে অনেক সিনিয়র একজন মানুষ কিছু লাইক কমানোর জন্য একটা পোস্ট লিখেছে।  

আমার পরিচিত অনেক বড় ভাই, ছোট ভাই মূল ইসু নিয়ে কথা বলেছেন।  আমি  বরং ভিন্ন কিছু বলি ।  বর্তমান বিশ্বে একটি যুদ্ধ হচ্ছে, আরেকটি হচ্ছে জেনোসাইড।  উনি যুদ্ধের কথা সুন্দর করে উল্লেখ করলেন, জেনোসাইড এর কথাটা উল্লেখ করলেন না।  

উনার পোস্টের ভাষাতেই বলতে হয়: ""পৃথিবীতে যে একটি জেনোসাইড হচ্ছে তাও হয়তো উনি জানেন না।""","pfbid021AJmSaJSx58ymQiTvsG8vRjp1aRX6MuWFSRevxhGLriNMa6QTKMMBeNUrLCWyKg2l","Hasan Shohag","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/273286145_10219446843194186_9183870131614094902_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0mLuMlNriMgQ7kNvgGipCxb&_nc_ht=scontent-ord5-2.xx&oh=00_AfBxgyoKrieao2PG5Ik48dwUf9xE1DCYyNYRBjlp6rHzfw&oe=663FAA74",,"Tmi o prothom katarer acjon chila vule jeo na...akhn boro boro boyan dicco...niribili mass er akkas sir hoyto beche nai..but akhn kaler sakkhi ache onk kei..."
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=953174943175111",,"2024-04-18T05:35:53.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfOTUzMTc0OTQzMTc1MTEx","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N185NTMxNzQ5NDMxNzUxMTE=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","100010510478093","আরমান ইসলাম রোমান","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/436206016_2167672413593087_7454109685237115173_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2Uav112xriMQ7kNvgECkU5L&_nc_ht=scontent-atl3-2.xx&oh=00_AfBjbA0qUx_3w5gwu1eKtAnh_IKY0TOVKVXBtAsD8RgJ1w&oe=663FA15C","https://www.facebook.com/rmanislam.ruman","মাশাআল্লাহ। শুভ কামনা 💖"
"sticker","fallback",,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=788663896525623",,"2024-04-18T04:16:54.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfNzg4NjYzODk2NTI1NjIz","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N183ODg2NjM4OTY1MjU2MjM=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","100004173041869","Suraiya Bhuiyan Sarkar","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/292389399_2215366258612454_4352844885285555193_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AF0m5Bx-PZwQ7kNvgHmi8C2&_nc_oc=Adgnc2KkRoiOmXmqeL9l0ys61ypGUlH7blseZlpKZml-mn0iGA20ZcWGAqILIcglpA70w6q5aY1Wvos92nayzOvI&_nc_ht=scontent-atl3-1.xx&oh=00_AfDuM6uoo6egbe9CtNVtCJq8eyzcerEVDvUv7r24rz6cYA&oe=663FBB82",,
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=433191905967319",,"2024-04-18T13:59:08.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfNDMzMTkxOTA1OTY3MzE5","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N180MzMxOTE5MDU5NjczMTk=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid0Xj1LbW4MgM2vKRqoqhCmTWP1aTgz7FFjXg7X99YkztwVhz8sEsmbZf4VbEKUqAsMl","Alomgir Kabir","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/409850946_1737152473430274_4679919141574920560_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_zRT1s18zBcQ7kNvgGpI-IG&_nc_ht=scontent-atl3-1.xx&oh=00_AfAfMnnpuaYbSEtdWo60rAFDeEqI_strHuiBLQPtJWzEgw&oe=663F91A6","https://www.facebook.com/alomgir.kabir.3194","Congratulations ❤️❤️❤️"
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=395816213265481",,"2024-04-18T10:39:10.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfMzk1ODE2MjEzMjY1NDgx","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N18zOTU4MTYyMTMyNjU0ODE=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid0sVVbqsdHryjhrFRga67iysog2jopUFvDT4wcy2uSuHffaMsRJU1gYze83uVQ3Ehrl","Hasan Mohibul","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/435890570_10229309666518371_8426216104559227682_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nZZajHv-tJYQ7kNvgHSRYig&_nc_ht=scontent-atl3-2.xx&oh=00_AfDmeAJfk6k6dUjCOs8w2xfZ2WxadH56coO9XkgyIsetKA&oe=663F9AC9","https://www.facebook.com/bdHasanMohibul","Woww.great look sir"
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=1107232297214562",,"2024-04-18T12:35:37.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfMTEwNzIzMjI5NzIxNDU2Mg==","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N18xMTA3MjMyMjk3MjE0NTYy","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","100000793536038","Abdul Motaleb","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/423235775_7004222049614177_4368722949677588946_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GPBP7Vv9w8MQ7kNvgGIRhFw&_nc_ht=scontent-atl3-1.xx&oh=00_AfDWc28dJyvcNePyuarq1CKYIbIMjyTXct0L1WbiAljs-g&oe=663FA0B7",,"Very impressive!"
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=1083045369438978",,"2024-04-18T13:57:56.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfMTA4MzA0NTM2OTQzODk3OA==","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N18xMDgzMDQ1MzY5NDM4OTc4","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid0aeie3DH2XHQzVaFv92FosrqmrKdY93wX8avVQsvnmEVsNqJcNkXi9LbuqqMkBCY3l","Mominul Islam","https://scontent-atl3-1.xx.fbcdn.net/v/t1.6435-1/150013933_10208036880758000_1243728397524525413_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0ilWxNnZKo0Q7kNvgGA3BoC&_nc_ht=scontent-atl3-1.xx&oh=00_AfB8MUhs5MDqNLxQK33sZU6u2jGa7Jrg_N05QdJU_I11mQ&oe=66613741",,"Great,man.great."
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=781632257228474",,"2024-04-18T07:53:36.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfNzgxNjMyMjU3MjI4NDc0","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N183ODE2MzIyNTcyMjg0NzQ=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid0TYznJPZnQgbEmaTFdEAm2VXexqdAhJc1vGvyawJJhgL24Dwvzi2KY6Z4sT74fYU2l","Md Najmul","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/340415808_748901626785295_5137642240044266229_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2E4RixmnTT4Q7kNvgHLGmCj&_nc_ht=scontent-atl3-1.xx&oh=00_AfCVBUTxnvY6xpr1_iywqyRQXdtF8qBA908Czz8SLvSSJw&oe=663FBAD2","https://www.facebook.com/people/Md-Najmul/pfbid0TYznJPZnQgbEmaTFdEAm2VXexqdAhJc1vGvyawJJhgL24Dwvzi2KY6Z4sT74fYU2l/","মাশাআল্লাহ"
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=348143237755025",,"2024-04-18T16:14:05.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfMzQ4MTQzMjM3NzU1MDI1","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N18zNDgxNDMyMzc3NTUwMjU=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid0gnXRDWCm9rzudqXnriLuSKEk25xMkKatD9JaBTfBYpHdThBz6UJe6a1H6TyQ69Aml","Tapan Dey","https://scontent-atl3-1.xx.fbcdn.net/v/t31.18172-1/15493339_1288454271176962_8697314354876198800_o.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nEI4ypYjfw8Q7kNvgHkinB7&_nc_ht=scontent-atl3-1.xx&oh=00_AfAGv2Y0EtnLnTPrJRjiVkJd0dlqYsVjjkbqAgjlx_mpFQ&oe=666152C6",,"Great work keep it up ❤️"
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=308776032248642",,"2024-04-18T11:30:53.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfMzA4Nzc2MDMyMjQ4NjQy","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N18zMDg3NzYwMzIyNDg2NDI=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid038Gnvpq33yMXTw2X3jMQkUB4BhoJ1EYrMuz6yAxCmj8iykontsmrKvnDeZVLxMQkHl","Sharmin Khan Urmi","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/437694573_10228626473441124_1962572382619686575_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GkfZlMRMG70Q7kNvgGLnQJ9&_nc_ht=scontent-atl3-1.xx&oh=00_AfAhuhO3rAtctoSwnV7ja2ieq2iYYrFHPX80tCYoXuDupQ&oe=663F9F2A","https://www.facebook.com/sqaninjaskurmi","Mashallah"
"sticker","fallback",,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=445962064479712",,"2024-04-18T19:16:35.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfNDQ1OTYyMDY0NDc5NzEy","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N180NDU5NjIwNjQ0Nzk3MTI=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid02QmFnu1uQ4ioqozk7MU5rMBcmAbZwmTVerPxbYYcJrJ3vbYiphbB6i848WPrZA6SKl","Mienul Hossen","https://scontent-atl3-1.xx.fbcdn.net/v/t1.18169-1/30494_1270253170378_362572_n.jpg?stp=c0.8.32.32a_cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3yw22IoUY7oQ7kNvgHvAyJf&_nc_ht=scontent-atl3-1.xx&oh=00_AfCUy-axifdxM6XbUyTlO8J_JjeBpDJACNApjrlwNy11zQ&oe=66614351","https://www.facebook.com/mienul.hossen",
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=3609902772654767",,"2024-04-18T05:42:42.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfMzYwOTkwMjc3MjY1NDc2Nw==","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N18zNjA5OTAyNzcyNjU0NzY3","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid0wZAoNTz38AgGEVmU2kviaVg5YSfuvX521tDNmcQ9ZPUfza536gPmzCdqJmM5p1gWl","Mohsina Akter","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/274667990_126104036624551_2021842685216009320_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bT4XbTgHKaEQ7kNvgH0vFWp&_nc_ht=scontent-atl3-2.xx&oh=00_AfDKQ-3aiAzSD3gyyMY8WTAGhOXilQEW-TCAnmhlQSAEaA&oe=663FAAD8","https://www.facebook.com/people/Mohsina-Akter/pfbid0wZAoNTz38AgGEVmU2kviaVg5YSfuvX521tDNmcQ9ZPUfza536gPmzCdqJmM5p1gWl/","মাশাআল্লাহ"
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=1873360069767561",,"2024-04-18T11:29:10.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfMTg3MzM2MDA2OTc2NzU2MQ==","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N18xODczMzYwMDY5NzY3NTYx","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","100005339044601","Hasnain Ahammad","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/355882193_2268807563307190_4350289551937800104_n.jpg?stp=c8.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZC58309TxlgQ7kNvgFMzYQd&_nc_ht=scontent-atl3-1.xx&oh=00_AfD3BgECoVZp0JrFO-3BjaEMP6WVxLSJrMUFlYtgIyQa_A&oe=663F92AF","https://www.facebook.com/hasnain.ahammad.35","Three diamonds ❤️"
,,,,,"https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl?comment_id=822722463067515",,"2024-04-18T13:54:56.000Z","10231929462165797","https://www.facebook.com/liton091/posts/pfbid02tJTEyoGDdUDJt4kaKf9PXjZJuEM6cfyoNAQ3mf4sa6N4fJFVLkP4wL42vk3M6ndGl","ZmVlZGJhY2s6MTAyMzE5Mjk0NjIxNjU3OTdfODIyNzIyNDYzMDY3NTE1","Y29tbWVudDoxMDIzMTkyOTQ2MjE2NTc5N184MjI3MjI0NjMwNjc1MTU=","0","218700644669346","false","সাইবার সিকিউরিটি কনফারেন্স আমরা তিনজন শিক্ষক। 

ছবিতে দাঁড়ানো আমি, আমার পাশে আমার শিক্ষক, আমার শিক্ষকের পাশে আমার শিক্ষকের শিক্ষকের শিক্ষক। 

আমরা তিনজন বুয়েটিয়ান।","pfbid02fenBJGxGquxzqdFtnxUUut5FwfxwuZFm3txmHBnG1AsvmBFpTCqZWbzVB9NM8i4Vl","Rashed Rony","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/346046022_161020606936162_5544536407393336814_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IbxzEi7RTGYQ7kNvgF2gyCl&_nc_ht=scontent-atl3-2.xx&oh=00_AfDME-ngrdjT48ZO1e5UgRJe5-Ebyq2m1ym0Hvl4sqUWWA&oe=663F9478","https://www.facebook.com/people/Rashed-Rony/pfbid02fenBJGxGquxzqdFtnxUUut5FwfxwuZFm3txmHBnG1AsvmBFpTCqZWbzVB9NM8i4Vl/","💖💖💖"
